sentiment,id,date,query,user,text
4,2179108091,Mon Jun 15 08:39:19 PDT 2009,NO_QUERY,corinimai,Off to explore Buffalo by foot 
4,2175933428,Mon Jun 15 02:25:25 PDT 2009,NO_QUERY,mechanicmind,@VasiVallis Vienna Bounce  *bounce-bounce*
4,1964396692,Fri May 29 14:10:13 PDT 2009,NO_QUERY,wonder_nat,"@Nonicam that classic help desk response-turn it off, turn it on again! Glad it works now "
4,1994720679,Mon Jun 01 12:21:12 PDT 2009,NO_QUERY,MariaSimone,...I personally had my fill of the Sister Mary Margaret(s) something or other. 12 yrs of catholic school...so done. 
4,1984037413,Sun May 31 14:19:08 PDT 2009,NO_QUERY,theK4T3D4WG,@biancaduhh aww. i think someone put it up on youtube lol 
4,2047813369,Fri Jun 05 14:13:12 PDT 2009,NO_QUERY,BensStudio,Going to my aunts. Yay! Be warned. She is a facebooker. We will have fun though 
4,2001724064,Tue Jun 02 01:51:15 PDT 2009,NO_QUERY,SpiderxBear,@caseysevenfold oh ok   come 2 the venue early? 
4,1994631768,Mon Jun 01 12:13:15 PDT 2009,NO_QUERY,a_arcabascio,@ddlovato ahaha the McDonalds part was hilarious  hope your having funn.
4,1974812892,Sat May 30 13:53:25 PDT 2009,NO_QUERY,merrypranxter,@ShimTheDream i know i'm overdoing the anchorman thing but goddamn i just had to get that one in there. it was too perfect 
4,2176469869,Mon Jun 15 03:57:51 PDT 2009,NO_QUERY,ahvey,"and after all, you're my wonderwall "
4,2014091638,Wed Jun 03 00:26:05 PDT 2009,NO_QUERY,Recamel,@TheSUPERGIRL Maybe ill make a video and show ya what this beautiful place is all about 
4,2059331285,Sat Jun 06 16:43:01 PDT 2009,NO_QUERY,purplexcrayon,the Red Sox got a home run 
4,1881553025,Fri May 22 04:58:26 PDT 2009,NO_QUERY,CatQ,help! I'm getting addicted to twitter... working at twitting at the same time 
4,1962714005,Fri May 29 11:31:09 PDT 2009,NO_QUERY,kryptonlogic,"Did some Summer cleaning of my computer, removed 12.5GB "
4,2004687759,Tue Jun 02 08:35:17 PDT 2009,NO_QUERY,Liberace4Life,@emilypoe Thanks!  
4,2052624098,Sat Jun 06 01:23:33 PDT 2009,NO_QUERY,allisonconelly,White water here I come! 
4,1970132436,Sat May 30 02:35:11 PDT 2009,NO_QUERY,Steffi11,on the way to the airport 
4,2063024681,Sun Jun 07 01:06:09 PDT 2009,NO_QUERY,jawadshuaib,"At first, I had my doubts that #nextMEDIA tech crowd could pull off the party at Aurora...but damn was I wrong! Goodnight everyone! "
4,1971676578,Sat May 30 07:38:57 PDT 2009,NO_QUERY,Jade15Lee,"it's not my job to know anybody, anybody says so, I would immediately keep distance with them......... "
4,1970747710,Sat May 30 05:04:11 PDT 2009,NO_QUERY,CrisN73,"bum notes: guess what, I'm now watching MMK. Those TV shows in the buses must have some effect on my tolerance for local TV channels.  "
4,2001710531,Tue Jun 02 01:48:28 PDT 2009,NO_QUERY,L33tGeek,No one on Twitter has #goodsex. You can all pretend. 
4,2001674627,Tue Jun 02 01:40:56 PDT 2009,NO_QUERY,thisgoeshere,"@fadedmoon wow. i will need to adjust my sleep. or just wake up like this. at odd times.  well i do that anyway, its how i roll hehe "
4,2061028856,Sat Jun 06 20:02:30 PDT 2009,NO_QUERY,ohhsokay,@CorkyIsCrazy Night 
4,2192397510,Tue Jun 16 06:58:44 PDT 2009,NO_QUERY,ghbetbeze,@NuGoth lol So am I - kinda  What is it you do actually?
4,1991385785,Mon Jun 01 06:56:44 PDT 2009,NO_QUERY,janiek1981,got back from hastings/bexhill last night - brill wknd got a little bit burnt - ooops 
4,1995316704,Mon Jun 01 13:17:44 PDT 2009,NO_QUERY,morganvsSTDs,Coffee date with the ladies  I see Cotie in a few hours &lt;3
4,1992396556,Mon Jun 01 08:41:09 PDT 2009,NO_QUERY,CharliePodge,"@AstheniaRocks Feel abit poorly, but okay otherwise. Hungry tho.  as always. You okay shiney boy?x"
4,2059249152,Sat Jun 06 16:32:55 PDT 2009,NO_QUERY,reverieBR,@suzanne_young it's nice isn't it... *pets shelf of pretty books* its just missing urs!!  lol
4,2189696490,Tue Jun 16 00:40:18 PDT 2009,NO_QUERY,SharaeReed,@Tyrese4ReaL if so can you share that #Tupac Memory with us 
4,1982908729,Sun May 31 12:08:12 PDT 2009,NO_QUERY,bordadoingles,@Rosental  Porto is incredibly beautiful.
4,1752087839,Sat May 09 21:01:19 PDT 2009,NO_QUERY,alekandsteph,@mkeguy69 thank you  have a great weekend
4,2065558206,Sun Jun 07 08:50:30 PDT 2009,NO_QUERY,Aldeans_GaPeach,Had a great time last night skyy vodka does the body good... until the next morning.  hehe
4,1997853022,Mon Jun 01 17:34:08 PDT 2009,NO_QUERY,McDayDreamer,@madilovesmerder me 2  My MacBook is packed with GA music haha
4,2190105400,Tue Jun 16 01:46:57 PDT 2009,NO_QUERY,yep1guy,right after being distracted by @loadingreadyrun 's wiki ive decided to start getting on with some of @weirdo_films video stuff 
4,1469290435,Tue Apr 07 05:54:13 PDT 2009,NO_QUERY,kourtnie,@savagestar That would be cute 
4,2012971109,Tue Jun 02 21:39:02 PDT 2009,NO_QUERY,sujal,@ESPN_ProdGirl thanks. we had a good team working on this. More stuff to come. 
4,1695194032,Mon May 04 05:28:59 PDT 2009,NO_QUERY,LiviAtherton,i'm yours - jason mraz....looking for an electric guitar  yay!!!1
4,2046410820,Fri Jun 05 12:08:24 PDT 2009,NO_QUERY,cazzibabi,@nickybyrneoffic are westlife definently coming back? ive been to every concert in glasgow and last year got first row for the first time 
4,1957251442,Thu May 28 23:57:19 PDT 2009,NO_QUERY,bobchansk,"is happy that today is a good friday, don panic, be happy "
4,1969415317,Fri May 29 23:58:13 PDT 2009,NO_QUERY,brettcarr,"Lovely day in Abingdon, driving to North Yorkshire as soon as we've got everything together, hope Sun stays with us "
4,2066047382,Sun Jun 07 09:47:20 PDT 2009,NO_QUERY,Char_SOS,@cazob then jb wiill sweep you up and take you with them 
4,2051208014,Fri Jun 05 21:07:38 PDT 2009,NO_QUERY,Julz4pink,yay twitter is back  i'm glad i was only awake for 4 minutes of this maintenance crap.
4,1988817517,Sun May 31 23:27:44 PDT 2009,NO_QUERY,becki_bridge,Following P!nk  (L)(L)
4,2001730795,Tue Jun 02 01:52:41 PDT 2009,NO_QUERY,buffdavamp,@nikkifirth aren't the 1st morning tweets the most excitables 
4,1563974653,Mon Apr 20 01:08:16 PDT 2009,NO_QUERY,OneRedSock,Morning world. It's a beautiful day  Here's hoping for some pathetic fallacy
4,2063464534,Sun Jun 07 02:45:56 PDT 2009,NO_QUERY,ck2d,@janelle30 Or &quot;there&quot; - whatever.  It's bloody early! But insomnia = fresh blueberry muffins for breakfast. Mmm!
4,1753518716,Sun May 10 02:02:41 PDT 2009,NO_QUERY,londicreations,"@scottrmcgrew I know sleep is so over rated! who needs it, right! "
4,2066885876,Sun Jun 07 11:21:10 PDT 2009,NO_QUERY,bykimbo,Thank you very much everybody for the kind comments about my design work - I'm flattered. 
4,1558648785,Sun Apr 19 09:00:20 PDT 2009,NO_QUERY,daikatana85,Belgium's still the same 
4,1548811704,Fri Apr 17 22:02:37 PDT 2009,NO_QUERY,immabamf,@SlantedSmiley fine its OURS 
4,1677976123,Sat May 02 04:56:58 PDT 2009,NO_QUERY,jiriteach,@Jo6789 Indeed I do.  http://bit.ly/Iw9j9. Then again we are ESRI NZ  Estimating customers in NZ should recieve it sometime in June.
4,1966182915,Fri May 29 17:16:53 PDT 2009,NO_QUERY,paulhoza,@SCottNYdam:  Hope you're mending up well.  I look forward to seeing you buzzing around France soon.  
4,2067779234,Sun Jun 07 12:56:47 PDT 2009,NO_QUERY,TRACTAHPULL,@jonathanrknight ......... 
4,1557078024,Sun Apr 19 01:53:31 PDT 2009,NO_QUERY,elleb87,is heading back home this afternoon after a great weekend up here 
4,2052791404,Sat Jun 06 02:02:15 PDT 2009,NO_QUERY,Fluffy_Cupycake,@SingmySorrow i have for itunes.. i can burn you the itunes copy if you want 
4,1971954762,Sat May 30 08:15:12 PDT 2009,NO_QUERY,terrymyers,"@carltonf @travisfitzwater Carlton better get on it. I just lapped him!  2256 followers as of this morning. ;) Travis, I'm comin' for ya! "
4,2053985393,Sat Jun 06 06:15:26 PDT 2009,NO_QUERY,ayumi_rollan,LOADING... || watching nothing but the truth. 
4,2181448440,Mon Jun 15 11:50:30 PDT 2009,NO_QUERY,clappingghosts,i missed wearing jeans 
4,1552036698,Sat Apr 18 10:37:17 PDT 2009,NO_QUERY,Nicoolle,"damn, i haven't read any more of breaking dawn, but i've got loads of piano music  might just go and experiment with them ......."
4,2066609465,Sun Jun 07 10:50:34 PDT 2009,NO_QUERY,Tabbulous,@jaxn do it  I'll follow and contribute.
4,2014022444,Wed Jun 03 00:14:03 PDT 2009,NO_QUERY,thekelliejane,@ElizaPatricia The glasses make you look coquettish. 
4,1825797924,Sun May 17 06:52:14 PDT 2009,NO_QUERY,raybaumann,is taking ESV study bible to church dispite chiropractors recomendations not to  it's big
4,2014000209,Wed Jun 03 00:10:18 PDT 2009,NO_QUERY,TaylorWakelin,@tracecyrus http://twitpic.com/6ipnf - Hmmm YUM   btw why you have so many tatoos ? not like i hate it or anything lol x
4,1978095148,Sat May 30 22:25:47 PDT 2009,NO_QUERY,sheisakid,@tommcfly please tom! say 'hola' to the argentinian fans! 
4,1676191607,Fri May 01 21:20:31 PDT 2009,NO_QUERY,abid,just ha5 dinner at We be shushi. We be happy 
4,2052907290,Sat Jun 06 02:29:58 PDT 2009,NO_QUERY,DocDisraeli,is off to the gym... to do some hectic cardio training 
4,1989230751,Mon Jun 01 00:47:58 PDT 2009,NO_QUERY,emz2287,"lol she is definatley insane,if you couldnt tell from the start then you wernt paying much attention ppl!! "
4,1974691523,Sat May 30 13:39:02 PDT 2009,NO_QUERY,Mkdons66,@Pensm Depends which side. Will be either 20&quot; or 31&quot; 
4,1996109649,Mon Jun 01 14:32:58 PDT 2009,NO_QUERY,TessMorris,@JUMPINSOUNDS @CocaBeenSlinky did a really cool thing with a bubble video that might be worth looking into too 
4,1559517318,Sun Apr 19 11:20:56 PDT 2009,NO_QUERY,rayneelovex,@lilygetcrunkk septum and you are coming 
4,1881884917,Fri May 22 05:46:51 PDT 2009,NO_QUERY,aemili0,por fin viernesssssssssssssssssssssssssssssssss... 
4,1966963600,Fri May 29 18:43:19 PDT 2009,NO_QUERY,_ericatsk,gonna watch 'the outsiders' 
4,1964733891,Fri May 29 14:42:58 PDT 2009,NO_QUERY,curious_maxii,@mileycyrus http://twitpic.com/67hac - Looks like you guys were having fun 
4,1824018438,Sat May 16 23:45:20 PDT 2009,NO_QUERY,DivyaKalyan,@zaxonate47  kaathaala romba bore adichathu.. athan   hws t hot hot weekend
4,2176359475,Mon Jun 15 03:39:35 PDT 2009,NO_QUERY,mkg81,@travismcglasson Some really awesome girls... 
4,1825505955,Sun May 17 05:56:33 PDT 2009,NO_QUERY,brocja01,"is getting ready for a day outside.  I should go out and mow the lawn, and then golfing this afternoon.  "
4,1573838552,Tue Apr 21 03:05:46 PDT 2009,NO_QUERY,anupitkanen,Amazing person and a leader Now its time to say a big thank you Dial my number any time as You will always have me as a friend 
4,2018509586,Wed Jun 03 10:04:35 PDT 2009,NO_QUERY,visforvalerie,"@LorraineStanick Oh that's cool. My ex had a band, so I spent a lot of time home alone... At least you're bein productive tonite "
4,1835472927,Mon May 18 06:04:16 PDT 2009,NO_QUERY,NikkiMK,@sitleclark thanks. 
4,2190105788,Tue Jun 16 01:47:01 PDT 2009,NO_QUERY,Burakkocal,back from the blood test now i get 2 eat 
4,1979606588,Sun May 31 03:46:23 PDT 2009,NO_QUERY,PanicJulz,last night was well good  Charlotte &amp; Imogens are awesome.
4,2046752375,Fri Jun 05 12:38:27 PDT 2009,NO_QUERY,MsJemily,"and to clear it up...this wasn't an insult...  love ya  (could you say to clear sth up...also, etwas klarstellen ? )"
4,2002203996,Tue Jun 02 03:29:34 PDT 2009,NO_QUERY,Emily_TeamJodie,"going to sainsburys n then cutteslowe after ,by the way this message is sent through txt not web  x"
4,1564454159,Mon Apr 20 03:34:04 PDT 2009,NO_QUERY,Starxx1,is playing around on facebook then im going out before i go to work .  x
4,2059712793,Sat Jun 06 17:29:12 PDT 2009,NO_QUERY,dianadell,@mmkrill Brings back memories 
4,2056536151,Sat Jun 06 11:19:29 PDT 2009,NO_QUERY,shih_wei,"@jldavid Hey, nice new pic! Sounds like you had a good trip. "
4,1970811275,Sat May 30 05:17:39 PDT 2009,NO_QUERY,Clairey_g98,"yay party tonite, tried getting ready for it last night but was so tired. it least i know what i am going to wear "
4,2192081370,Tue Jun 16 06:28:40 PDT 2009,NO_QUERY,PrimoAssistance,"@DarleneVictoria Oh, I hope you and @KenaRoth don't have to wait that long either "
4,1974086091,Sat May 30 12:24:47 PDT 2009,NO_QUERY,Kutchie1123,Mojitos are really good.  Hanging out with the Covas family for Brittaney's graduation.  
4,1990132162,Mon Jun 01 03:59:01 PDT 2009,NO_QUERY,BridieMayDeacon,Just got sent home from school for being to far ahead despite missing 3 weeks of school. Woot. 
4,2062120586,Sat Jun 06 22:23:10 PDT 2009,NO_QUERY,ChelseaPompeani,kenny chesney concert was amazing!! i LOVE sugarland! 
4,1989410317,Mon Jun 01 01:26:13 PDT 2009,NO_QUERY,SandiMon,'It Ain't Over 'Til It's Over'  â« http://blip.fm/~7f4b7
4,1997215980,Mon Jun 01 16:27:35 PDT 2009,NO_QUERY,MissKsyn,@AlyssaVacco I kno... So I change that 100 to 200 ughh 
4,1998997854,Mon Jun 01 19:28:18 PDT 2009,NO_QUERY,Kim910,@dmlcartel I agree... it doesn't match my eyes and it makes my skin tone look pale.  
4,1972277565,Sat May 30 08:55:25 PDT 2009,NO_QUERY,likelemonade,"just had lunch...lol btw, good afternoon ppl "
4,1992771894,Mon Jun 01 09:17:46 PDT 2009,NO_QUERY,MimFox,"@Wossy yeah, and flock of seagulls haircuts "
4,1559579870,Sun Apr 19 11:30:45 PDT 2009,NO_QUERY,ela_bee,BRITNEY SPEARS IS FOLLOWING ME!!!!! how cool I should improve my twitters 
4,1974888871,Sat May 30 14:01:20 PDT 2009,NO_QUERY,DarimK,"@bkzzang woh, nothing judgmental here. just a pure guess retrieved from 140. "
4,1759389413,Sun May 10 19:06:21 PDT 2009,NO_QUERY,watchitnow,@MayaaKibbel the bahamas is the best place ever to relax. i can't wait to go back 
4,1980319227,Sun May 31 06:23:29 PDT 2009,NO_QUERY,dogzero,"@Banksyart2 I started off just messaging new peeps that appeared on old account, but then thought may as well work my way back... "
4,1677477245,Sat May 02 02:17:01 PDT 2009,NO_QUERY,sangfroid,@sreejith At least you got @karteekj create his account 
4,2001790842,Tue Jun 02 02:05:05 PDT 2009,NO_QUERY,julieannequinn,On my way to @wesleyshearer's for breakfast 
4,2015184989,Wed Jun 03 03:57:25 PDT 2009,NO_QUERY,ShootDiva,@munz Go for it! Bridezillas is a good topic. Plus u have first hand experience. 
4,2000841501,Mon Jun 01 23:06:26 PDT 2009,NO_QUERY,Morgaine_LaFay,"@hellonhairylegs Trueblood and Dexter should be back within weeks! Best. Shows. Ok, maybe not Ever but Currently at any rate. "
4,2013343147,Tue Jun 02 22:27:04 PDT 2009,NO_QUERY,candy008,"@lollipopup That's fine. Better than keeping it dead, right? "
4,1834940167,Mon May 18 04:40:40 PDT 2009,NO_QUERY,CoConutShelle,Is watchin her burger n chips being cookd lol  x
4,2001352899,Tue Jun 02 00:36:26 PDT 2009,NO_QUERY,analysisofpoe,@brigittepicot LOL exercise yes. brain gym. yes i did 
4,1835246339,Mon May 18 05:31:29 PDT 2009,NO_QUERY,Pantaryl,@ItsTimCox Thanks so much  I just really wanna hear his commentary! hahaha  I'm almost done watching all TV Whedon. I'm up to Spin t ...
4,1999434525,Mon Jun 01 20:12:41 PDT 2009,NO_QUERY,Wyldceltic1,@likeSunday  One needs to go further up the road. It's only a bit farther than where you're at 
4,1990062009,Mon Jun 01 03:45:18 PDT 2009,NO_QUERY,Jopiter,@MohammedQBM if you had the test already: how did u do? If not: good luck 
4,2056371849,Sat Jun 06 11:01:28 PDT 2009,NO_QUERY,LiLatin147,Going to the car show today cant wait 
4,1999078226,Mon Jun 01 19:36:16 PDT 2009,NO_QUERY,aarika_renaa,Finally got twitterfon up &amp; running 
4,2186811847,Mon Jun 15 19:22:19 PDT 2009,NO_QUERY,Rahilya,Accompany Zakir to do his passport today 4 cousin wedding on Saturday. Need to eat more.I'm getting thinner again.. 'lol' Stresshead... 
4,1971258089,Sat May 30 06:39:02 PDT 2009,NO_QUERY,pjaramirez16,@laurasap Still Learning... But Always Want To Rock! Whoot! hehe  LOL
4,1976062836,Sat May 30 16:30:21 PDT 2009,NO_QUERY,13o5,http://twitpic.com/6ap6b - Oatmeal Raisin Cookies 
4,1957381882,Fri May 29 00:19:42 PDT 2009,NO_QUERY,xcharlotteyx,@ironikfans thanks for the follow  x
4,1755122413,Sun May 10 08:19:02 PDT 2009,NO_QUERY,eberduu,going outt for supper tn(:    Happy Mothers Dayy 
4,1979645709,Sun May 31 03:55:59 PDT 2009,NO_QUERY,danboarder,@virtualoptions yes @odemagazine is on Twitter 
4,2016178810,Wed Jun 03 06:18:58 PDT 2009,NO_QUERY,patriciaxo,@ cheskalabbyu  thanks for following  take care â¥
4,1468392452,Tue Apr 07 01:23:24 PDT 2009,NO_QUERY,Sbuxblaze,We have $89 in extra GGUI donations and I've been thinking that should go towards IPB. $170 total needed! Can anyone still donate? 
4,1835640172,Mon May 18 06:26:27 PDT 2009,NO_QUERY,lorileehoward,@jkaymackey very good manners! 
4,2054087843,Sat Jun 06 06:31:31 PDT 2009,NO_QUERY,katyyhiyaa,Today shall be great 
4,1956731778,Thu May 28 22:33:00 PDT 2009,NO_QUERY,DannyAttack,@PeterJWestwick oooo wanna share with me?! 
4,1827762634,Sun May 17 11:23:41 PDT 2009,NO_QUERY,lelepimenta,"@lounginglinda Ouch. Their biological clocks are quiet wonky, aren't they? Hee. B. loves schedule. As long as it doesn't match mine. "
4,1751715490,Sat May 09 20:06:11 PDT 2009,NO_QUERY,KellyShibari,"@thomaskattus you asked about my SF schedule, dahling...maybe next time "
4,2044632613,Fri Jun 05 09:37:20 PDT 2009,NO_QUERY,robotandrea,"@amandapiell Oh, I'm a girl, and gaming computers are awesome - they support better graphics and sound, so games are pretty and don't lag "
4,1932801400,Tue May 26 22:15:06 PDT 2009,NO_QUERY,ginellem,Night all. Only 5 hours of sleep last night &amp; I was cranky ALL day. Short with everyone. Tomorrow I shall have more patience &amp; bk 2 me 
4,1468068396,Mon Apr 06 23:32:34 PDT 2009,NO_QUERY,Rellacafa,@EmVicW really? i interpret it as 'yes i can do that &amp; not bother u further' (hav said to bosses in the past) 
4,2189748442,Tue Jun 16 00:48:28 PDT 2009,NO_QUERY,jessicastrust,@MoocherGirl Hi - survey seems working now 
4,2189225052,Mon Jun 15 23:31:57 PDT 2009,NO_QUERY,tuberlooser,"Morning. I have messy hair, and it's wet. Time to get dressed. Science, History, R.E and Music exam today "
4,2049707510,Fri Jun 05 17:21:21 PDT 2009,NO_QUERY,Malimili,@lalamana @souljaboytellem maybe coz of hight hill. Tc 
4,2063218302,Sun Jun 07 01:48:16 PDT 2009,NO_QUERY,cheelin,http://twitpic.com/6thoo - my smile technique  so you wont see my pimple. hahaa
4,2064024888,Sun Jun 07 04:58:22 PDT 2009,NO_QUERY,aNgeLoFDeaTho14,"&amp;&amp; i'LL confess that i can be a LiL seLfish,, smiLe "
4,2181054252,Mon Jun 15 11:18:15 PDT 2009,NO_QUERY,TheGregz,"whoo ah whoo, each night we have a walk, it almost breaks my heart, because im so afraid we'll have to part  "
4,2002802842,Tue Jun 02 05:11:54 PDT 2009,NO_QUERY,vitamnchrystal,~~~~&gt; &quot;street dreams are made of these....who am ! to d!sagree&quot; (-4th!rty.......! LOVE TH!S SONG)....  
4,1993246818,Mon Jun 01 10:04:08 PDT 2009,NO_QUERY,marenhogan,@nerdseyeview oh.my.goodness. I have been saying &quot;prophetess&quot; for years. I think I even screamed it at a concert. SO EMBARRASSED! 
4,1970560433,Sat May 30 04:21:21 PDT 2009,NO_QUERY,itsJESSMCMAHON,@BeckyFearns hahaha :') okay.. i hopeee you loooose  oh and i pre orderd new jb album  and burnin up book and rolling stone posterr  x
4,1881240611,Fri May 22 04:03:45 PDT 2009,NO_QUERY,Bambi429,@sage_in_spain Good morning  How are you ?Thank you for the #followfriday !
4,2066884419,Sun Jun 07 11:21:01 PDT 2009,NO_QUERY,christinastrain,My dog is definitely cuter than yours. 
4,1963354107,Fri May 29 12:35:46 PDT 2009,NO_QUERY,directorsara,@susanforshner  that exciting huh!!
4,2177211898,Mon Jun 15 05:40:47 PDT 2009,NO_QUERY,Manduh_Marie,Cousins graduation 
4,1686075124,Sun May 03 03:37:29 PDT 2009,NO_QUERY,smuttysteff,"@OLMMark Yeah, just wrote something. Just published it, actually. Have a third glass of wine left. Bed soon, I guess.  How are ya?"
4,2178235745,Mon Jun 15 07:24:00 PDT 2009,NO_QUERY,alexmercerscott,"@Astro_127 Fingers crossed, and all the best to you. Like millions, I'd love to be in your shoes. Maybe just for the launch part though. "
4,1695693400,Mon May 04 06:44:13 PDT 2009,NO_QUERY,AcidReignMusic,How is everyone on this fine Monday?   what is everyone's opinion of the new Wolverine movie?
4,1978119240,Sat May 30 22:29:33 PDT 2009,NO_QUERY,SKILLETfan01,@SkiptheZip Thanks.  Hahah well hopefully your internet gets fixed soon...
4,2192535434,Tue Jun 16 07:10:52 PDT 2009,NO_QUERY,kendroboto,@jasondilts That's awesome.  
4,2190870097,Tue Jun 16 03:57:07 PDT 2009,NO_QUERY,xxvannyxx,"Plan for today: have a bath, get ready, eat, get to the garden &amp; get drunk - and then tomorrow it's my bday at last "
4,2055044685,Sat Jun 06 08:35:31 PDT 2009,NO_QUERY,LaineTanya,Movie day 
4,1551428161,Sat Apr 18 09:01:54 PDT 2009,NO_QUERY,monicarox,My kitty's so snuggly and Designed to Sell is on. What else do I need? Hmm... maybe some food 
4,2062444856,Sat Jun 06 23:15:05 PDT 2009,NO_QUERY,MNC89,is watching Titanic 
4,1827878441,Sun May 17 11:38:10 PDT 2009,NO_QUERY,monkeys4life509,I'm so excited  have a fantastic day
4,1677444244,Sat May 02 02:06:26 PDT 2009,NO_QUERY,ninthspace,@steveellwood There sure seems to be a lot of Cromarty in your life today.  Hope the weather stays fine for the fence painting.
4,2052004369,Fri Jun 05 23:23:01 PDT 2009,NO_QUERY,erngirl,"Aww, I love Tom Milsom's music. @hexachordal  Think you don't get enough appreciation. "
4,1794620991,Thu May 14 06:12:53 PDT 2009,NO_QUERY,nancefinance,@bondscoop thanks -- no wonder I couldn't find it. I 'll take my $$ out of the mattress now. 
4,1967455041,Fri May 29 19:36:40 PDT 2009,NO_QUERY,SkinCareGoober,"Does your skin care routine keep away redness, wrinkles, and acne? Mine does.      www.votrevu.com/socalbeauty  Want FREE samples?"
4,2002372988,Tue Jun 02 04:01:17 PDT 2009,NO_QUERY,Caraa_x,Waiting for mum friend to come he gonna teach me how to drive a land rover  luuv big cars ;) 
4,2057496192,Sat Jun 06 13:06:44 PDT 2009,NO_QUERY,boo_bowglin,time to enjoy what's left of the weekend after a day in work...homemade pizza for tea &amp; cannot wait for a lie in tomorrow 
4,1982348308,Sun May 31 11:01:47 PDT 2009,NO_QUERY,BluePhoenix1,"@jordanknight either way, it'll be exciting for them. "
4,1770865249,Mon May 11 22:28:11 PDT 2009,NO_QUERY,Muhsinah,@JACKtheTRIPPER hi sweet pea. 
4,2001623985,Tue Jun 02 01:30:25 PDT 2009,NO_QUERY,MandyPandy32,@Mennard You're welcome...most enjoyable to read  x
4,1973139726,Sat May 30 10:33:50 PDT 2009,NO_QUERY,KellyD23,"@jamiefarhat so I'm leaving soon to go to a park with my mum, but when I return we must watch LOST, oh and I'm on episode 11 of BTVS "
4,1832600323,Sun May 17 21:05:36 PDT 2009,NO_QUERY,johnboy221,found out about the earthquake on twitter.  didnt feel it one bit because i was driving 
4,2071797682,Sun Jun 07 19:56:28 PDT 2009,NO_QUERY,athenalatina,Lakers lead by six in overtime yay! 
4,2068135312,Sun Jun 07 13:33:34 PDT 2009,NO_QUERY,Marston,"@bhaugh Hrm, happy &quot;10,000 days old&quot; day? "
4,1558619357,Sun Apr 19 08:55:14 PDT 2009,NO_QUERY,criiistaaayyy,Had a gooood wekeend  now having a biiig breakfast to then do my HW and have the night off
4,1969767103,Sat May 30 01:09:03 PDT 2009,NO_QUERY,basketcase1986,Highland Wildlife park today yeyyy  Yuri and Sasha the tiggies....shorrttssssss aye
4,2188468243,Mon Jun 15 21:57:21 PDT 2009,NO_QUERY,stephoncotton,"@basseyworld lol, no im not a &quot;logo designer person&quot; per se.. lol, but i happen to be good and everything but a pro at nothing.. "
4,2049691162,Fri Jun 05 17:19:37 PDT 2009,NO_QUERY,KaitlinRussy,lazy friday night with my chicas 
4,1981504403,Sun May 31 09:17:34 PDT 2009,NO_QUERY,drarps,@ankurjain84 i like to remember it as M goes with M ie Mallory Weiss is the Mucosal tear. Then the other one's the other one. 
4,1990002582,Mon Jun 01 03:33:08 PDT 2009,NO_QUERY,ceibner,@weisslu well if you are ever bored.... I'd give it a go! 
4,2052014206,Fri Jun 05 23:24:43 PDT 2009,NO_QUERY,ShrimptonGirl,@ShrimptonCoutur = mother: http://tinyurl.com/qg6h4n  @ShrimptonGirl = daughter: http://tinyurl.com/r8y8yf Let us know what you think! 
4,1687308850,Sun May 03 08:20:52 PDT 2009,NO_QUERY,tweetles,@dinnerlady LOL! I love ur sense of humor! I'd better nevr let u find out bout my most embarrassing stuff. U'll nevr let me live it down! 
4,1753366184,Sun May 10 01:17:14 PDT 2009,NO_QUERY,MisaMadness,"@BrandenHaydon Yes, I really do. "
4,1960649347,Fri May 29 08:17:34 PDT 2009,NO_QUERY,mandygrl334,yay! I'm leaving for Dallas! @cutekiwi you are still invited! 
4,2000490937,Mon Jun 01 22:14:05 PDT 2009,NO_QUERY,carlacharisse,fine...there are so many movies 2 anticipate...especially &quot;harry potter 6&quot;...cause that's shown on my birthmonth...wooot!!! 
4,1551147576,Sat Apr 18 08:16:21 PDT 2009,NO_QUERY,solhiye,boored and still doesnt get whats TWITTER:someone plss explain to me 
4,2059782465,Sat Jun 06 17:37:39 PDT 2009,NO_QUERY,nzTracey,"@waddling yup am now, complications were had so am home mending now, good to be out of hospital, missing the endless cups of tea tho "
4,1956618400,Thu May 28 22:16:50 PDT 2009,NO_QUERY,lethalz,excited that wristcutters is finally on On Demand 
4,1991240544,Mon Jun 01 06:40:21 PDT 2009,NO_QUERY,ryanmcflyyy,I'm gonna cuddle with my dog and play Donkey Kong. My life is pathetic 
4,1985751080,Sun May 31 17:42:12 PDT 2009,NO_QUERY,smaries_09,I know that I have issues but you're pretty fucked up too....so don't judge me 
4,2191220633,Tue Jun 16 04:48:04 PDT 2009,NO_QUERY,americas_angel,thanks to everyone following me  i have a bebo http://www.bebo.com/madison_pettisxx
4,2057009184,Sat Jun 06 12:12:08 PDT 2009,NO_QUERY,sarahstanley,@caseyore well when I have to move again I know where I am going!!  yay!! lol
4,1834385759,Mon May 18 02:44:05 PDT 2009,NO_QUERY,MealieMeals,Mmmm slim fast and a fruit cup... Yummy breakfast 
4,1995150194,Mon Jun 01 13:01:49 PDT 2009,NO_QUERY,ashmama89,@AndreaGreer1 SOOO good seeing you 
4,2039936891,Thu Jun 04 23:11:29 PDT 2009,NO_QUERY,gamergrrl,"@Aerliss If you find any, let me know.  All I ever find is manga."
